cbsacode,user_id1,user_id2,distance_m,lat_home1,lon_home1,lat_home2,lon_home2
12420,494,928,45561,30.302601453405682,-97.57199502806854,30.013705815780426,-97.22078290694074
12420,779,132,65895,30.347301190727453,-97.34941425358969,30.695895892749743,-97.93064537976778
12420,955,228,107085,30.00739946345859,-97.18322845637924,30.82776121056107,-97.79805960540665
12420,715,177,78836,30.466811209724412,-97.40606518830197,29.871111319263097,-97.87283275799975
12420,41,343,67049,30.243718615037984,-98.09227860851294,30.736770223643557,-97.66957329343546
12420,966,554,52744,30.069659620837456,-97.15385451225869,29.71850530341341,-97.53824248264556
12420,601,861,41576,29.743472469719986,-97.50480521111446,30.069244953883967,-97.28224974434895
12420,83,648,102946,29.802955040376848,-97.99502786892945,30.620216257017915,-97.46483671249405
12420,127,157,4682,30.634374350298067,-97.935339914801,30.662534458909285,-97.89727419804272
12420,86,228,79152,30.131873346831817,-97.99081096310783,30.82776121056107,-97.79805960540665
12420,664,803,70981,30.032108298846754,-97.45069015704473,30.6645115817326,-97.32999529888878
12420,154,104,17939,29.979469382171505,-97.901702774221,29.82752776411922,-97.9684207727689
12420,807,468,24405,30.294545855801786,-97.32501933917041,30.288731565192872,-97.58989079663388
12420,108,940,70383,29.91590074656777,-97.96080404937064,30.002299978130214,-97.2070953058143
12420,535,188,55442,30.435427338553787,-97.54619924058052,30.007006150136398,-97.85648451113356
12420,443,76,44545,30.134658540737206,-97.60901432209654,30.36918646349319,-98.00150613848501
12420,37,974,91104,29.937119408439766,-98.10368552186387,30.047693957514024,-97.12744564076334
12420,2,519,76663,30.088194385410105,-98.2422502030241,30.476932725997983,-97.55396209595641
12420,903,529,28507,30.23042138400225,-97.2454644988183,30.279095729193088,-97.54922097641042
12420,976,607,80393,30.103805538756752,-97.1249661608928,30.759316429928578,-97.49894864985693
12420,124,320,23759,30.23520498887524,-97.93698728264889,30.162162980519923,-97.69478217742775
12420,734,590,31420,29.97598359838416,-97.38678728240806,30.23941425968683,-97.5123836549257
12420,989,182,77810,30.189777303168896,-97.08727151439638,29.921356525714543,-97.86539763148423
12420,903,817,55292,30.23042138400225,-97.2454644988183,30.725625432676292,-97.31716747317394
12420,885,38,98528,29.874186277898474,-97.26014965720549,30.419801050706415,-98.1029661736132
12420,337,641,62253,30.292578059053,-97.67414416040297,29.75804951849728,-97.46760118602414
12420,717,278,34427,29.875507683744996,-97.40254067651358,29.747708800929388,-97.7410448431588
12420,498,111,79162,30.678173231381955,-97.56971071912598,30.040839871327798,-97.95770287126685
12420,937,343,62120,30.325657872469897,-97.20983921646733,30.736770223643557,-97.66957329343546
12420,703,19,97558,30.751182880042922,-97.41678252424185,30.111230925024167,-98.14516249886927
12420,843,684,16425,30.531325558884493,-97.30096060787065,30.431396965618394,-97.43295354477108
12420,857,211,49946,30.085190260879916,-97.28478542706284,30.139001243042653,-97.82188177271945
12420,385,595,32044,29.95905250050065,-97.64292280926865,29.6928619936503,-97.50806710466097
12420,712,363,30925,29.98548582944458,-97.40840336845206,30.172897042011247,-97.65640528126532
12420,92,953,75149,30.60392622245984,-97.98594002681295,30.46752055056938,-97.18416095789023
12420,206,93,73929,30.728643817823784,-97.82536437444566,30.07493344107858,-97.98432300029522
12420,936,571,75546,30.196953833311476,-97.21109926470244,30.82655436060713,-97.5258276847222
12420,404,660,67803,30.534955465676504,-97.63317875781667,29.942194152326866,-97.45183652358114
12420,685,47,62893,30.160396984781414,-97.4325208687121,29.978393899859046,-98.07735402504322
12420,575,631,55779,30.266379783489892,-97.5226915312005,29.76497090314255,-97.47209961945788
12420,260,321,56308,30.377851752095093,-97.76400921461996,30.882447806035167,-97.69396320016838
12420,586,323,100874,30.722063856967765,-97.51540919150621,29.824160510636915,-97.69301577928616
12420,912,453,40004,30.64091988553209,-97.23300148526538,30.444387179184268,-97.5984628686083
12420,327,350,11937,30.13132050401291,-97.68919580522669,30.025567525927652,-97.66481701117252
12420,346,996,58459,30.195561829785653,-97.6667512780004,30.06117599580216,-97.05434530719128
12420,185,804,49971,29.868838196104203,-97.86277431839889,29.809354467019304,-97.32819050794048
12420,177,830,52386,29.871111319263097,-97.87283275799975,29.89601330307293,-97.30793414796064
12420,827,366,37610,29.94432493495734,-97.31254602368227,29.76245297909667,-97.65526797112376
12420,706,210,71316,30.597409874234202,-97.41370741694806,30.050682389343166,-97.82193726937572
12420,964,998,13515,29.980368195118007,-97.15733230275005,30.063947282708465,-97.05088724119571
12420,669,651,2571,29.79118107764677,-97.4448336806239,29.773727731314125,-97.46310908421185
12420,958,819,30042,30.223304661887102,-97.17459246708368,29.979547203844106,-97.3167795922519
12420,221,935,76924,29.813556714050158,-97.80877597214148,30.29667289224518,-97.21114205990231
12420,187,784,55443,29.934711644045425,-97.86054097773938,30.190996336677426,-97.34520168722798
12420,216,523,88910,29.873592365616787,-97.81556293106695,30.64512921675027,-97.55204501273147
12420,383,777,57577,30.475754621726256,-97.6448116708606,30.01744315268512,-97.35089337476721
12420,989,589,51626,30.189777303168896,-97.08727151439638,29.88819362341042,-97.51295301433544
12420,224,864,105620,29.87689332214442,-97.80722793203036,30.723042791612475,-97.28009009550699
12420,458,317,19895,29.95345623249281,-97.59342197810192,29.797664690289878,-97.70008157633177
12420,61,221,77248,30.48253956663584,-98.04308907100905,29.813556714050158,-97.80877597214148
12420,27,206,50402,30.348389779515912,-98.12629633593309,30.728643817823784,-97.82536437444566
12420,545,812,24141,30.35058393201772,-97.54176028651571,30.471257916023166,-97.32323970227598
12420,613,248,55110,30.606100799788738,-97.49252412302245,30.16866796001054,-97.77716228084506
12420,510,837,61023,30.82060496094463,-97.56017297721688,30.31258522024693,-97.30416773634569
12420,914,675,21130,30.202435480390115,-97.23286839183316,30.118946440631333,-97.4387436427564
12420,860,992,27992,30.033175653296695,-97.28257440979273,30.21897609761925,-97.077220881813
12420,951,119,70692,30.179203988785773,-97.18903538382747,30.29338792590097,-97.9435711777196
12420,578,938,35200,30.369249067959643,-97.52032062607722,30.553596249363473,-97.20846095129352
12420,263,492,17548,29.898812316940337,-97.76267428355335,29.88902925563506,-97.57351340252573
12420,129,943,68375,29.866005971472923,-97.93435817378109,29.95810040015057,-97.20401656783156
12420,764,217,44098,29.826632529346934,-97.36232523763476,29.95013788913392,-97.8150132308929
12420,154,610,48034,29.979469382171505,-97.901702774221,30.248535591083673,-97.49388527852685
12420,6,116,42206,30.137749243069155,-98.22963737967697,29.837573641622747,-97.94887937440707
12420,699,249,42988,30.023987751645734,-97.42210680696974,30.275471681005357,-97.77670793802675
12420,124,517,35185,30.23520498887524,-97.93698728264889,30.25192991544031,-97.55576423335457
12420,622,445,82591,30.48394067061399,-97.48334705642046,29.745968036466355,-97.60635973965462
12420,201,14,30121,30.303474383428647,-97.83242242874113,30.311614921730538,-98.15936798950656
12420,425,97,39363,30.031659370386162,-97.62103987866648,29.838846843990602,-97.97822940037109
12420,14,737,71316,30.311614921730538,-98.15936798950656,30.328162164132962,-97.38507539354846
12420,376,135,40041,30.53632323000327,-97.65063232078775,30.81690936945052,-97.9257678762627
12420,328,382,111385,30.666083796919036,-97.68666719008581,29.661904314019782,-97.64482081238903
12420,261,138,22746,30.611863835168442,-97.76380797134036,30.769779652728232,-97.92231178861262
12420,133,862,100848,30.62322679491221,-97.93051824609036,29.89073611434001,-97.28151102865968
12420,575,646,23224,30.266379783489892,-97.5226915312005,30.470590465662593,-97.46633937670845
12420,692,567,30780,30.144911236147763,-97.42798373871786,30.40937338884243,-97.52976075681293
12420,199,692,49410,29.854155558883296,-97.83300692955619,30.144911236147763,-97.42798373871786
12420,43,849,77127,30.27378268454235,-98.08803136773145,30.501302539729352,-97.2957145492933
12420,268,233,43932,30.187674282627007,-97.75281973043694,29.792990897614168,-97.79584703028839
12420,699,346,29529,30.023987751645734,-97.42210680696974,30.195561829785653,-97.6667512780004
12420,273,282,26228,29.97867173897111,-97.74533900293355,30.215217486118576,-97.73884674209252
12420,647,514,55565,30.247422592750965,-97.4653102398739,29.752141579445972,-97.55782840166299
12420,73,556,44367,30.36871679980547,-98.00700236238538,30.457066290544482,-97.5364461677399
12420,703,337,56065,30.751182880042922,-97.41678252424185,30.292578059053,-97.67414416040297
12420,142,218,41246,30.710621524791748,-97.91700317895813,30.348384171602216,-97.81448948100054
12420,223,289,76633,30.392676799997812,-97.80732754402429,29.704625548598045,-97.72696977031038
12420,729,608,40179,29.808515180249326,-97.39367011169287,30.160909717863994,-97.49532895198998
12420,475,50,50112,30.12848117346328,-97.58632996486004,29.924942303981922,-98.07041883379591
12420,640,373,72070,30.132296748924016,-97.4683600110391,30.76434998896359,-97.65187647868424
12420,286,68,31278,29.710525581128298,-97.73403736351489,29.867518821029087,-98.01434916800707
12420,668,453,73146,29.796560980395483,-97.44791099328279,30.444387179184268,-97.5984628686083
12420,299,27,63396,29.890517654071296,-97.71483948220352,30.348389779515912,-98.12629633593309
12420,480,941,37061,29.933915554354417,-97.58080904391441,30.053854295562363,-97.20669761749573
12420,444,56,42226,30.08946156758295,-97.60709472721737,30.008639289654504,-98.05366273588105
12420,912,229,93692,30.64091988553209,-97.23300148526538,29.938013309172963,-97.79780036512574
12420,752,221,75360,30.388694993400836,-97.37366313073815,29.813556714050158,-97.80877597214148
12420,548,509,22900,30.258010193214723,-97.5406327889843,30.463844653590055,-97.56170373988401
12420,845,371,49024,30.056866897667884,-97.29958861795647,29.728115189475208,-97.65374216186167
12420,610,57,57397,30.248535591083673,-97.49388527852685,30.016522524182992,-98.04979787012405
12420,723,802,93207,30.645730654779033,-97.3978778614352,29.806729693451732,-97.33189920430513
12420,518,38,65081,30.049200739097824,-97.55538763841211,30.419801050706415,-98.1029661736132
12420,575,99,49367,30.266379783489892,-97.5226915312005,30.02893793868392,-97.97526080374058
12420,213,698,46695,30.853520688151423,-97.8184420762921,30.588387218208204,-97.42227373338815
12420,930,716,28307,29.996451243381962,-97.21840276059953,29.794352202433178,-97.405281051656
12420,639,229,33334,29.815638871616958,-97.4690255236941,29.938013309172963,-97.79780036512574
12420,819,577,40002,29.979547203844106,-97.3167795922519,30.298003038890634,-97.52061606117772
12420,606,368,51990,30.653526108912445,-97.4994025242544,30.20271305977606,-97.65524377806857
12420,24,819,86060,30.360085285793378,-98.12985778380663,29.979547203844106,-97.3167795922519
12420,108,169,7508,29.91590074656777,-97.96080404937064,29.88776981506372,-97.88702484247679
12420,881,791,36883,29.971183861210605,-97.2659722150817,30.298329415210723,-97.33883304549606
12420,699,644,70486,30.023987751645734,-97.42210680696974,30.658734808115284,-97.46679118165251
12420,904,396,41494,30.19923664013544,-97.24500072223724,30.015646351319536,-97.63662794570841
12420,893,499,79388,30.04844983052607,-97.25456892512754,30.715202164369387,-97.56942735242178
12420,231,369,18847,30.040253083919527,-97.79645371381933,29.917925357787638,-97.65493027624773
12420,985,166,79852,30.20305902454998,-97.10490664234257,30.50575402705869,-97.892233665527
12420,610,691,13604,30.248535591083673,-97.49388527852685,30.35838530930751,-97.42802702136149
12420,730,34,81930,29.887531740502165,-97.3933591346163,30.320079806563033,-98.112829012706
12420,516,589,83351,30.63919844593495,-97.55663421121419,29.88819362341042,-97.51295301433544
12420,256,233,113931,30.82045042148389,-97.76764007160267,29.792990897614168,-97.79584703028839
12420,486,26,51904,30.162656441185284,-97.577683288818,30.265452714935968,-98.1268789224812
12420,462,60,44702,30.495606631830395,-97.59153647884345,30.346541186401716,-98.04325782662117
12420,297,224,12581,29.963237851980555,-97.719012521647,29.87689332214442,-97.80722793203036
12420,341,814,35979,30.51095399079424,-97.67102054727552,30.65604631878176,-97.32026080049096
12420,442,831,28990,30.261201358087398,-97.61070658059839,30.332639121812168,-97.3079143050727
12420,266,730,108237,30.816479884984265,-97.75539290643651,29.887531740502165,-97.3933591346163
12420,139,345,101715,30.798723093878557,-97.92156690583245,29.905575588527842,-97.66848899829445
12420,804,349,52752,29.809354467019304,-97.32819050794048,30.193484379004495,-97.66495610171921
12420,358,170,40600,30.212909080537116,-97.65970035606968,29.898261429792587,-97.88458649716043
12420,364,826,34755,29.942539602815412,-97.65585658206032,30.0721120242003,-97.31354326660683
12420,783,421,29362,30.531511177128632,-97.34555973966278,30.39908276271781,-97.62227464704132
12420,698,252,83600,30.588387218208204,-97.42227373338815,29.892687162972223,-97.77233904486648
12420,447,487,21801,30.04182713090039,-97.6034783772623,30.23728200962341,-97.57729372845601
12420,309,635,22017,30.222436958264783,-97.70557237301331,30.185241014262534,-97.47103594996415
12420,795,995,43690,30.449136597228673,-97.33692712863429,30.131885100126084,-97.05549713485954
12420,236,629,41080,29.973985879756917,-97.7951812988305,30.233739773734918,-97.47787020488562
12420,463,14,75821,29.818038287852655,-97.5911956819714,30.311614921730538,-98.15936798950656
12420,374,446,64424,30.152430039870367,-97.65174587720054,30.732318530821413,-97.60589189867613
12420,994,840,25567,30.02747058976085,-97.0569249081696,29.92190360273578,-97.30268536268905
12420,239,910,58007,29.972652508645467,-97.79018726017051,30.21975289151681,-97.2364914102882
12420,593,436,16891,30.539808851901725,-97.50937534542545,30.414796275109836,-97.61447433576248
12420,527,151,52758,30.05007416643885,-97.54960310785926,30.42108661481878,-97.90807468948546
12420,48,635,56278,30.11633070476163,-98.0752571323342,30.185241014262534,-97.47103594996415
12420,181,518,89083,30.81047988506353,-97.8655957426991,30.049200739097824,-97.55538763841211
12420,885,919,24193,29.874186277898474,-97.26014965720549,30.090921046771197,-97.22934760189499
12420,788,707,33105,30.0223535072527,-97.34146146736386,30.314992252108283,-97.41302540507415
12420,213,532,57333,30.853520688151423,-97.8184420762921,30.3870163943324,-97.5486043712068
12420,178,568,109449,30.771865559063293,-97.8722060143659,29.826542881406514,-97.52935679363453
12420,938,390,61001,30.553596249363473,-97.20846095129352,30.136360525120757,-97.64054849279532
12420,588,675,58651,30.64439849474486,-97.51313541683699,30.118946440631333,-97.4387436427564
12420,716,374,45774,29.794352202433178,-97.405281051656,30.152430039870367,-97.65174587720054
12420,907,103,86769,30.45323431157817,-97.2419761738717,29.959090250558933,-97.97172086055986
12420,260,944,52961,30.377851752095093,-97.76400921461996,30.268720401409702,-97.20399541989242
12420,499,809,24773,30.715202164369387,-97.56942735242178,30.621639641385787,-97.32395843508212
12420,913,728,28092,30.57139643216913,-97.23294365179979,30.355911614013174,-97.39379264360798
12420,186,233,111893,30.800828552241285,-97.86227947938691,29.792990897614168,-97.79584703028839
12420,254,691,48773,30.023136072402462,-97.77048723297926,30.35838530930751,-97.42802702136149
12420,881,664,18366,29.971183861210605,-97.2659722150817,30.032108298846754,-97.45069015704473
12420,841,600,22822,29.983012205867944,-97.30199871893157,29.867158599201385,-97.50583769070282
12420,515,396,74561,30.68503615033665,-97.55775778125312,30.015646351319536,-97.63662794570841
12420,133,722,104244,30.62322679491221,-97.93051824609036,29.79305497268274,-97.39951964525405
12420,833,258,56329,30.472522739459304,-97.306609612919,30.80912524388368,-97.76684188615648
12420,308,341,85048,29.744288406213077,-97.70562415895508,30.51095399079424,-97.67102054727552
12420,757,381,48060,30.07718762884006,-97.36895909687621,30.444833950389732,-97.64538484045967
12420,254,826,42572,30.023136072402462,-97.77048723297926,30.0721120242003,-97.31354326660683
12420,154,85,74315,29.979469382171505,-97.901702774221,30.645722441213515,-97.99099240701355
12420,693,160,74727,30.076575899498724,-97.42771713778862,30.62782566146914,-97.8950154309609
12420,393,137,68887,29.730403811739613,-97.63854492844926,30.305004830130983,-97.92233566808103
12420,376,47,73291,30.53632323000327,-97.65063232078775,29.978393899859046,-98.07735402504322
12420,439,275,53003,30.628497675911085,-97.61327803202505,30.162912461766457,-97.74434078891107
12420,459,154,101446,30.857975219376357,-97.59286556838916,29.979469382171505,-97.901702774221
12420,470,787,35316,30.24736776073445,-97.58949244172516,30.49063374210759,-97.34167811505651
12420,648,285,58995,30.620216257017915,-97.46483671249405,30.13737715902954,-97.7344726345789
12420,106,557,40028,30.46428844147747,-97.96345128121848,30.39551391776168,-97.53604914337276
12420,675,355,24669,30.118946440631333,-97.4387436427564,30.243720550628094,-97.66018915798135
12420,486,653,40323,30.162656441185284,-97.577683288818,30.5131897495154,-97.46072249724817
12420,818,309,39084,30.08205407869773,-97.31704495737158,30.222436958264783,-97.70557237301331
12420,287,243,61522,30.06783896992466,-97.73307209031917,30.62130978052298,-97.78216335544496
12420,666,892,31041,29.88448131693577,-97.44962284176077,30.113101421083158,-97.25578033834624
12420,205,585,51137,30.472466086051362,-97.82552257422655,30.089801329575096,-97.51553381917246
12420,699,17,67805,30.023987751645734,-97.42210680696974,29.968204307690865,-98.15232965691733
12420,680,814,88719,29.861430664342915,-97.43489457865132,30.65604631878176,-97.32026080049096
12420,543,869,31848,30.014961231953023,-97.54204767457108,30.19967059273296,-97.27786168033849
12420,479,470,20741,30.06036841596302,-97.58187851422008,30.24736776073445,-97.58949244172516
12420,950,437,40063,29.96445099524235,-97.19037100544793,30.041522150912403,-97.61370455168185
12420,358,708,35116,30.212909080537116,-97.65970035606968,30.453165537829445,-97.41108737399391
12420,82,303,26063,30.18110754363311,-97.99619087154703,30.189171781772558,-97.71378856222104
12420,331,40,54534,29.72640032500767,-97.683907840771,30.079954469167507,-98.09350050882611
12420,42,909,84452,30.201354033128283,-98.09040492084382,30.482081372275996,-97.23748491414912
12420,891,178,61262,30.55799860022653,-97.25588284650348,30.771865559063293,-97.8722060143659
12420,835,45,73047,29.904356023331285,-97.30582936012875,30.00039271719161,-98.0869110818001
12420,185,180,52359,29.868838196104203,-97.86277431839889,30.341157062736333,-97.86618967493563
12420,628,643,14268,30.0695270869995,-97.47802890759021,30.197904239086863,-97.46685235727296
12420,205,37,64652,30.472466086051362,-97.82552257422655,29.937119408439766,-98.10368552186387
12420,855,46,73699,30.10461021602606,-97.28713230051822,30.20064753833398,-98.07741832970207
12420,414,457,51099,30.64069546270982,-97.6261467706527,30.18054296187646,-97.59356296189699
12420,59,32,30649,30.056150924725348,-98.04711985674132,30.326710977529554,-98.11551327287224
12420,634,706,7087,30.640190629153988,-97.4711430274611,30.597409874234202,-97.41370741694806
12420,83,367,62317,29.802955040376848,-97.99502786892945,30.28854889243512,-97.65526191967669
12420,894,280,67921,30.13075639883094,-97.25432528453666,30.592129888765477,-97.73997835492756
12420,928,342,43675,30.013705815780426,-97.22078290694074,29.894268144235035,-97.67062625431299
12420,614,10,72497,29.975530840594594,-97.49180788239185,30.30485711901423,-98.17046118569007
12420,244,590,66301,30.79480354571338,-97.78021303761305,30.23941425968683,-97.5123836549257
12420,774,631,106110,30.717064092435354,-97.35342148809883,29.76497090314255,-97.47209961945788
12420,39,336,56060,30.07974807347192,-98.0997012825444,30.44135616472937,-97.67439590493743
12420,110,932,104909,30.64791914558573,-97.95911058313739,29.932188644518646,-97.21399180278019
12420,304,161,97904,30.791812664133985,-97.7133364284469,29.9214840544375,-97.89396285120648
12420,72,225,19118,29.856776564778407,-98.00829352098566,29.883018525883685,-97.8042861639999
12420,873,630,21026,30.58238896632606,-97.2756449893988,30.679426711636268,-97.47267151731883
12420,668,276,54648,29.796560980395483,-97.44791099328279,30.223402937697887,-97.7436609641248
12420,808,117,68271,30.16776090987864,-97.32465399974592,29.837269614606296,-97.94770950970674
12420,657,170,56066,30.255474143918253,-97.45488827035712,29.898261429792587,-97.88458649716043
12420,224,497,29908,29.87689332214442,-97.80722793203036,30.06013151496622,-97.5699122161229
12420,278,212,112882,29.747708800929388,-97.7410448431588,30.76380148441806,-97.82121170116062
12420,607,993,85379,30.759316429928578,-97.49894864985693,30.080633501709098,-97.06001954675776
12420,791,269,37742,30.298329415210723,-97.33883304549606,30.30877432940847,-97.74846074889777
12420,625,173,55320,30.126999182645065,-97.4796294844823,30.498571774067816,-97.88065262461937
12420,321,157,30670,30.882447806035167,-97.69396320016838,30.662534458909285,-97.89727419804272
12420,799,732,5597,30.037814825770074,-97.3344664663195,30.05438200245432,-97.39168770647952
12420,410,382,107151,30.628404913228213,-97.62908960304857,29.661904314019782,-97.64482081238903
12420,627,883,25289,30.191737689305622,-97.47875831678496,30.051879846496035,-97.26233512362192
12420,849,738,15343,30.501302539729352,-97.2957145492933,30.618360211881946,-97.3848991414643
12420,663,659,65512,29.807567650310837,-97.45115244528928,30.398547067070457,-97.4527181642759
12420,459,516,24480,30.857975219376357,-97.59286556838916,30.63919844593495,-97.55663421121419
12420,590,647,4428,30.23941425968683,-97.5123836549257,30.247422592750965,-97.4653102398739
12420,203,970,64138,30.23937309173337,-97.83085656741528,30.276060436983652,-97.13623580511744
12420,436,843,31572,30.414796275109836,-97.61447433576248,30.531325558884493,-97.30096060787065
12420,832,805,16895,30.353170547488176,-97.30785558164646,30.504730542227882,-97.32714808067222
12420,484,892,32622,29.993458013234346,-97.57833934346058,30.113101421083158,-97.25578033834624
12420,16,812,91255,30.026948093445366,-98.15680558101282,30.471257916023166,-97.32323970227598
12420,814,465,52596,30.65604631878176,-97.32026080049096,30.23795875289093,-97.59075571959008
12420,154,579,44738,29.979469382171505,-97.901702774221,30.22804679238658,-97.5200047233428
12420,32,555,65220,30.326710977529554,-98.11551327287224,29.987627564134996,-97.53788441093745
12420,578,580,5912,30.369249067959643,-97.52032062607722,30.31592456958562,-97.51901998502996
12420,768,63,71851,30.487647861951583,-97.35967125647144,30.16998714015346,-98.03996330810797
12420,112,326,104395,29.87959311578604,-97.95288647410601,30.79558585325636,-97.68966864955546
12420,443,754,22629,30.134658540737206,-97.60901432209654,30.187226809940242,-97.37203480376141
12420,461,506,48609,30.233337624173178,-97.59175066535244,30.671288969718425,-97.56571180270186
12420,122,929,66995,30.29405412193216,-97.93997985606998,30.210922162577926,-97.21991516306898
12420,629,129,58660,30.233739773734918,-97.47787020488562,29.866005971472923,-97.93435817378109
12420,251,424,68449,30.24032452533623,-97.77330748693194,30.844874613884496,-97.62175365986681
12420,691,392,47668,30.35838530930751,-97.42802702136149,29.966002498029837,-97.63936232753201
12420,502,698,24616,30.77450257380279,-97.56878147948285,30.588387218208204,-97.42227373338815
12420,524,406,83491,30.450843199018532,-97.55097377887311,29.700785930671948,-97.63300578065055
12420,231,179,13816,30.040253083919527,-97.79645371381933,30.150296504847585,-97.86669785131133
12420,763,250,38207,30.642192225237668,-97.36309489108714,30.5835907714294,-97.77360654014267
12420,11,34,6404,30.35510107288463,-98.16815753520906,30.320079806563033,-98.112829012706
12420,313,129,82663,30.58626716243124,-97.70222895131867,29.866005971472923,-97.93435817378109
12420,102,351,29709,29.84718324963006,-97.97388724255671,29.915193890177985,-97.6635789540579
12420,86,44,25433,30.131873346831817,-97.99081096310783,29.91695373862978,-98.0871357070795
12420,10,876,87576,30.30485711901423,-98.17046118569007,30.047218701422572,-97.27302311066089
12420,522,984,75400,30.67869610828581,-97.55257006819096,30.108335517022525,-97.10601851006675
12420,72,60,54388,29.856776564778407,-98.00829352098566,30.346541186401716,-98.04325782662117
12420,114,100,3601,30.128231131866947,-97.95099865019402,30.102621961658063,-97.97500777027653
12420,432,480,88824,30.73455036889032,-97.6185236596992,29.933915554354417,-97.58080904391441
12420,679,931,83998,30.78834081082182,-97.43531899766062,30.052536421652654,-97.21726454788323
